TEAM_ID_HOME,TEAM_ID_AWAY,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,PTS_PAINT_HOME,PTS_2ND_CHANCE_HOME,PTS_FB_HOME,LARGEST_LEAD_HOME,LEAD_CHANGES_HOME,TIMES_TIED_HOME,TEAM_TURNOVERS_HOME,TOTAL_TURNOVERS_HOME,TEAM_REBOUNDS_HOME,PTS_OFF_TO_HOME,PTS_PAINT_AWAY,PTS_2ND_CHANCE_AWAY,PTS_FB_AWAY,LARGEST_LEAD_AWAY,LEAD_CHANGES_AWAY,TIMES_TIED_AWAY,TEAM_TURNOVERS_AWAY,TOTAL_TURNOVERS_AWAY,TEAM_REBOUNDS_AWAY,PTS_OFF_TO_AWAY,ATTENDANCE,PTS_QTR1_HOME,PTS_QTR2_HOME,PTS_QTR3_HOME,PTS_QTR4_HOME,PTS_OT1_HOME,PTS_OT2_HOME,PTS_OT3_HOME,PTS_OT4_HOME,PTS_OT5_HOME,PTS_OT6_HOME,PTS_OT7_HOME,PTS_OT8_HOME,PTS_OT9_HOME,PTS_OT10_HOME,PTS_QTR1_AWAY,PTS_QTR2_AWAY,PTS_QTR3_AWAY,PTS_QTR4_AWAY,PTS_OT1_AWAY,PTS_OT2_AWAY,PTS_OT3_AWAY,PTS_OT4_AWAY,PTS_OT5_AWAY,PTS_OT6_AWAY,PTS_OT7_AWAY,PTS_OT8_AWAY,PTS_OT9_AWAY,PTS_OT10_AWAY,HOME_TEAM_WINS,HOME_TEAM_LOSSES,HOME_W
PHX,OKC,39,88,0.443,17,39,0.436,19,23,0.826,12,31,43,24,6,6,9,19,14,40,86,0.465,8,27,0.296,12,21,0.571,8,34,42,23,7,7,12,17,-14,42,23,10,18,1,2,2,9,9,8,44,12,18,6,1,2,1,12,14,8,18055,28,34,28,24,0,0,0,0,0,0,0,0,0,0,23,30,29,18,0,0,0,0,0,0,0,0,0,0,1,2,1
MIA,UTA,40,83,0.482,9,29,0.31,14,20,0.7,8,29,37,21,6,6,8,16,1,37,82,0.451,10,32,0.313,18,20,0.9,8,36,44,15,6,5,11,18,-1,50,14,6,9,18,9,0,8,9,9,40,8,16,8,17,9,0,11,6,15,19600,27,22,25,29,0,0,0,0,0,0,0,0,0,0,22,25,28,27,0,0,0,0,0,0,0,0,0,0,2,0,1
POR,SAS,48,92,0.522,8,23,0.348,7,10,0.7,9,29,38,19,7,5,9,24,1,40,81,0.494,11,23,0.478,19,26,0.731,10,32,42,26,4,5,14,16,-1,64,8,11,7,9,13,0,9,5,8,42,12,13,12,8,13,0,14,10,13,19393,27,21,32,31,0,0,0,0,0,0,0,0,0,0,27,26,27,30,0,0,0,0,0,0,0,0,0,0,1,2,1
DAL,NYK,35,92,0.38,6,24,0.25,20,24,0.833,9,31,40,22,7,3,7,20,-4,38,83,0.458,6,16,0.375,18,20,0.9,10,49,59,22,4,6,16,23,4,42,9,12,0,0,2,0,7,3,4,44,2,8,13,0,2,0,16,6,26,20171,25,27,19,25,0,0,0,0,0,0,0,0,0,0,33,23,19,25,0,0,0,0,0,0,0,0,0,0,1,1,0
GSW,DEN,48,85,0.565,13,30,0.433,15,21,0.714,10,33,43,33,7,10,16,15,10,47,95,0.495,8,19,0.421,12,16,0.75,13,26,39,30,8,3,11,16,-10,44,13,22,18,6,2,0,16,7,19,62,22,11,1,6,2,0,11,6,11,19596,37,27,29,31,0,0,0,0,0,0,0,0,0,0,28,29,24,33,0,0,0,0,0,0,0,0,0,0,2,2,1
CHI,HOU,40,86,0.465,12,28,0.429,15,18,0.833,3,34,37,26,6,5,13,17,-9,39,86,0.453,20,54,0.37,18,24,0.75,11,40,51,28,6,6,17,14,9,40,8,14,3,5,2,2,13,7,12,30,15,18,21,5,2,1,17,7,15,17462,22,33,21,31,0,0,0,0,0,0,0,0,0,0,35,25,27,29,0,0,0,0,0,0,0,0,0,0,0,2,0
BKN,TOR,39,100,0.39,12,33,0.364,23,28,0.821,11,44,55,22,8,2,16,27,-1,43,101,0.426,10,34,0.294,18,23,0.783,8,43,51,19,7,12,15,27,1,48,19,11,4,9,7,0,16,12,20,54,12,12,12,10,8,0,15,11,16,13681,19,25,27,36,6,0,0,0,0,0,0,0,0,0,26,19,33,29,7,0,0,0,0,0,0,0,0,0,0,4,0
LAC,ATL,38,85,0.447,9,18,0.5,23,34,0.676,14,33,47,16,10,9,17,25,1,38,96,0.396,10,37,0.27,21,29,0.724,19,37,56,20,9,8,14,26,-1,54,19,11,15,2,4,1,17,11,27,48,22,22,7,1,4,0,14,10,10,14624,32,26,22,28,0,0,0,0,0,0,0,0,0,0,25,22,30,30,0,0,0,0,0,0,0,0,0,0,2,0,1
IND,MIL,44,79,0.557,7,22,0.318,14,20,0.7,8,32,40,30,9,5,16,23,13,34,74,0.459,7,27,0.259,21,27,0.778,5,29,34,18,11,4,18,24,-13,60,9,24,29,3,3,0,16,6,16,42,8,16,3,3,3,1,18,7,18,14670,37,27,24,21,0,0,0,0,0,0,0,0,0,0,16,22,27,31,0,0,0,0,0,0,0,0,0,0,3,1,1
SAC,SAS,40,82,0.488,8,23,0.348,12,16,0.75,8,37,45,19,6,1,18,14,-7,44,90,0.489,11,26,0.423,8,13,0.615,8,29,37,23,11,4,10,12,7,46,13,8,14,4,3,0,18,8,24,48,11,7,9,4,3,0,10,7,11,17583,25,31,20,24,0,0,0,0,0,0,0,0,0,0,21,25,27,34,0,0,0,0,0,0,0,0,0,0,0,4,0
MIN,CLE,52,100,0.52,10,31,0.323,13,17,0.765,15,41,56,30,6,2,5,17,28,37,84,0.44,13,38,0.342,12,16,0.75,8,29,37,26,0,4,14,15,-28,60,17,14,41,0,1,0,5,7,5,42,7,5,0,0,1,1,14,3,19,18978,32,37,33,25,0,0,0,0,0,0,0,0,0,0,18,24,25,32,0,0,0,0,0,0,0,0,0,0,1,1,1
NOP,DET,46,82,0.561,6,22,0.273,14,21,0.667,9,32,41,31,7,9,17,18,3,41,93,0.441,8,27,0.296,19,22,0.864,12,27,39,22,5,4,12,18,-3,68,4,30,14,4,9,1,17,11,18,50,14,15,6,4,9,0,12,7,14,12874,37,22,27,26,0,0,0,0,0,0,0,0,0,0,34,22,28,25,0,0,0,0,0,0,0,0,0,0,2,0,1
LAL,SAC,37,77,0.481,12,35,0.343,13,21,0.619,9,46,55,30,12,4,26,23,13,30,87,0.345,8,21,0.381,18,27,0.667,10,33,43,15,15,4,16,19,-13,46,6,35,18,8,4,1,26,6,22,38,18,8,8,8,4,0,16,10,16,18997,31,22,31,15,0,0,0,0,0,0,0,0,0,0,27,25,22,12,0,0,0,0,0,0,0,0,0,0,2,2,1
DAL,ORL,43,83,0.518,9,26,0.346,19,22,0.864,5,33,38,27,6,2,4,22,15,36,79,0.456,11,29,0.379,16,22,0.727,9,32,41,27,2,4,13,23,-15,40,9,11,17,4,4,0,4,3,0,40,17,13,9,4,4,0,13,10,4,19306,25,18,39,32,0,0,0,0,0,0,0,0,0,0,19,29,27,24,0,0,0,0,0,0,0,0,0,0,1,1,1
TOR,MIA,35,90,0.389,7,21,0.333,12,15,0.8,7,30,37,15,7,12,5,16,-1,39,97,0.402,4,22,0.182,8,10,0.8,20,44,64,18,2,14,14,19,1,42,11,6,5,13,4,0,5,10,6,58,17,13,12,14,4,1,14,7,17,19800,21,20,23,25,0,0,0,0,0,0,0,0,0,0,22,29,21,18,0,0,0,0,0,0,0,0,0,0,1,2,0
OKC,POR,37,84,0.44,13,31,0.419,19,26,0.731,11,27,38,20,6,4,14,17,-11,43,81,0.531,10,23,0.435,21,26,0.808,8,34,42,19,10,2,16,20,11,34,16,13,5,13,11,0,14,9,15,46,6,9,21,13,11,1,16,8,13,18203,26,24,26,30,0,0,0,0,0,0,0,0,0,0,24,30,34,29,0,0,0,0,0,0,0,0,0,0,0,4,0
GSW,LAC,38,79,0.481,8,23,0.348,22,26,0.846,4,29,33,26,9,6,16,21,-19,46,94,0.489,11,24,0.458,22,28,0.786,11,35,46,24,9,3,14,19,19,32,4,14,9,18,7,0,16,5,9,60,14,21,20,18,7,0,14,15,21,19596,35,27,28,16,0,0,0,0,0,0,0,0,0,0,32,26,39,28,0,0,0,0,0,0,0,0,0,0,3,1,0
NYK,CHI,48,96,0.5,10,22,0.455,13,21,0.619,11,40,51,24,5,9,18,20,-3,45,98,0.459,15,33,0.455,17,20,0.85,10,38,48,21,10,5,17,19,3,48,15,5,11,7,9,0,18,9,18,48,11,22,7,7,9,1,17,4,14,19812,25,27,30,23,7,7,0,0,0,0,0,0,0,0,26,22,30,27,7,10,0,0,0,0,0,0,0,0,1,3,0
BKN,DET,27,74,0.365,12,37,0.324,14,15,0.933,2,33,35,19,11,2,20,11,-34,48,93,0.516,10,21,0.476,8,12,0.667,11,43,54,24,10,4,13,14,34,26,3,9,4,5,5,3,20,2,23,58,19,17,40,5,5,0,13,6,8,13457,26,15,20,19,0,0,0,0,0,0,0,0,0,0,34,29,27,24,0,0,0,0,0,0,0,0,0,0,1,3,0
HOU,POR,45,100,0.45,12,38,0.316,19,25,0.76,17,32,49,25,7,5,13,30,9,40,83,0.482,9,26,0.346,23,32,0.719,6,34,40,21,5,6,14,26,-9,50,9,7,14,4,3,0,13,9,19,56,6,9,2,4,3,2,14,15,13,18055,25,30,31,35,0,0,0,0,0,0,0,0,0,0,19,26,32,35,0,0,0,0,0,0,0,0,0,0,4,0,1
MIL,ORL,45,82,0.549,4,19,0.211,16,25,0.64,11,36,47,20,4,9,17,21,7,39,90,0.433,8,29,0.276,17,18,0.944,8,26,34,26,6,4,10,21,-7,68,7,12,20,7,6,3,17,10,28,62,6,16,5,7,6,2,10,7,11,14543,30,23,36,21,0,0,0,0,0,0,0,0,0,0,29,17,23,34,0,0,0,0,0,0,0,0,0,0,3,1,1
IND,MIA,43,87,0.494,1,18,0.056,19,29,0.655,12,33,45,13,7,3,14,23,-8,43,81,0.531,13,30,0.433,15,21,0.714,6,31,37,25,6,6,16,25,8,72,14,29,5,1,4,0,14,9,22,40,8,13,16,1,4,1,16,7,10,14540,26,21,31,28,0,0,0,0,0,0,0,0,0,0,38,20,26,30,0,0,0,0,0,0,0,0,0,0,2,2,0
DEN,ATL,38,95,0.4,9,37,0.243,12,20,0.6,14,26,40,27,13,6,12,18,-13,40,80,0.5,12,27,0.444,18,18,1,6,38,44,25,6,4,16,23,13,48,16,9,6,1,2,0,12,14,22,40,13,12,16,1,2,0,16,7,15,14182,21,25,32,19,0,0,0,0,0,0,0,0,0,0,29,25,28,28,0,0,0,0,0,0,0,0,0,0,1,1,0
MIN,OKC,39,80,0.488,7,20,0.35,19,27,0.704,11,34,45,22,11,5,16,22,16,32,80,0.4,6,25,0.24,18,24,0.75,10,31,41,13,9,2,19,22,-16,38,14,12,16,11,7,2,16,10,13,34,14,6,3,11,7,1,19,7,18,18978,23,24,29,28,0,0,0,0,0,0,0,0,0,0,23,24,18,23,0,0,0,0,0,0,0,0,0,0,3,1,1
CHA,DAL,43,84,0.512,10,26,0.385,15,30,0.5,4,39,43,16,6,5,11,22,-4,39,83,0.47,15,36,0.417,22,28,0.786,3,36,39,23,7,7,8,22,4,56,5,5,11,3,5,0,11,16,14,32,8,13,10,3,5,0,8,8,10,14462,28,24,25,34,0,0,0,0,0,0,0,0,0,0,20,39,24,32,0,0,0,0,0,0,0,0,0,0,1,1,0
WAS,UTA,41,78,0.526,10,25,0.4,12,17,0.706,9,36,45,25,8,1,23,17,-3,43,92,0.467,11,33,0.333,10,13,0.769,11,28,39,23,15,3,13,17,3,46,8,20,12,8,2,0,23,6,27,50,14,18,10,8,2,1,13,4,20,15640,32,18,27,27,0,0,0,0,0,0,0,0,0,0,25,21,37,24,0,0,0,0,0,0,0,0,0,0,0,2,0
MEM,NOP,37,88,0.42,5,19,0.263,26,32,0.813,14,36,50,21,7,5,10,26,3,34,77,0.442,11,35,0.314,23,34,0.676,9,31,40,20,5,7,12,26,-3,50,16,11,11,12,11,1,10,11,7,30,15,9,11,12,11,0,12,10,6,14312,29,31,17,28,0,0,0,0,0,0,0,0,0,0,38,23,9,32,0,0,0,0,0,0,0,0,0,0,2,2,1
PHI,BOS,38,82,0.463,11,28,0.393,16,18,0.889,3,34,37,20,12,4,19,19,-11,43,89,0.483,13,35,0.371,15,19,0.789,11,35,46,24,11,2,18,18,11,48,5,11,22,1,0,0,19,6,25,42,17,6,19,1,0,0,18,7,22,19078,28,29,22,24,0,0,0,0,0,0,0,0,0,0,23,25,37,29,0,0,0,0,0,0,0,0,0,0,1,3,0
LAL,SAS,36,87,0.414,13,38,0.342,8,14,0.571,12,35,47,22,15,4,16,17,12,31,76,0.408,8,20,0.4,11,15,0.733,7,38,45,21,6,5,21,15,-12,34,17,12,19,4,1,1,16,7,27,40,2,10,3,4,1,1,21,7,32,18997,20,29,19,25,0,0,0,0,0,0,0,0,0,0,15,23,24,19,0,0,0,0,0,0,0,0,0,0,3,0,1
SAC,LAC,42,85,0.494,8,26,0.308,23,28,0.821,10,34,44,23,9,3,16,25,-6,43,84,0.512,13,31,0.419,22,30,0.733,8,31,39,28,9,5,18,19,6,54,7,18,1,6,0,1,16,6,18,50,12,17,16,6,0,1,18,8,17,17583,21,39,29,26,0,0,0,0,0,0,0,0,0,0,29,43,28,21,0,0,0,0,0,0,0,0,0,0,0,4,0
TOR,CLE,53,106,0.5,18,42,0.429,9,13,0.692,18,45,63,31,3,7,9,25,34,34,89,0.382,6,26,0.231,25,30,0.833,9,26,35,18,3,4,10,16,-34,66,21,16,35,0,1,0,9,9,14,50,10,14,0,0,1,1,10,10,20,19923,30,35,35,33,0,0,0,0,0,0,0,0,0,0,24,16,32,27,0,0,0,0,0,0,0,0,0,0,1,2,1
PHX,HOU,37,80,0.463,14,33,0.424,7,9,0.778,4,34,38,27,5,3,19,19,-17,39,94,0.415,15,47,0.319,19,22,0.864,14,39,53,18,11,4,11,14,17,44,7,28,11,4,2,0,19,7,21,34,15,16,27,4,2,0,11,5,14,18055,23,21,24,27,0,0,0,0,0,0,0,0,0,0,27,30,33,22,0,0,0,0,0,0,0,0,0,0,0,4,0
MIL,GSW,36,85,0.424,11,28,0.393,11,12,0.917,8,25,33,21,9,6,12,20,-14,44,79,0.557,5,15,0.333,15,18,0.833,10,33,43,28,7,3,11,13,14,48,15,11,5,3,10,0,12,8,19,58,14,16,14,3,10,0,11,4,18,18717,27,22,33,12,0,0,0,0,0,0,0,0,0,0,36,27,17,28,0,0,0,0,0,0,0,0,0,0,1,1,0
IND,CLE,39,85,0.459,10,21,0.476,9,12,0.75,6,38,44,16,5,4,14,18,2,37,85,0.435,7,34,0.206,14,19,0.737,9,37,46,19,12,5,12,15,-2,34,11,18,2,8,6,0,14,6,17,48,10,39,22,7,6,1,12,6,19,17923,12,32,32,21,0,0,0,0,0,0,0,0,0,0,34,24,16,21,0,0,0,0,0,0,0,0,0,0,3,1,1
ATL,BKN,37,80,0.463,11,28,0.393,20,26,0.769,8,38,46,21,6,3,18,25,-5,40,87,0.46,13,34,0.382,17,26,0.654,13,30,43,29,8,1,15,24,5,36,18,9,5,11,13,0,18,9,33,44,10,17,10,12,13,1,15,7,24,13093,25,25,24,31,0,0,0,0,0,0,0,0,0,0,25,28,21,36,0,0,0,0,0,0,0,0,0,0,1,3,0
DEN,MEM,27,70,0.386,7,22,0.318,26,32,0.813,12,35,47,15,8,3,15,18,9,30,77,0.39,7,24,0.292,11,14,0.786,8,28,36,17,8,5,15,28,-9,34,7,9,13,3,3,1,15,8,17,40,9,21,15,3,3,1,15,8,17,15607,16,27,24,20,0,0,0,0,0,0,0,0,0,0,26,21,13,18,0,0,0,0,0,0,0,0,0,0,3,1,1
CHA,UTA,32,78,0.41,9,27,0.333,26,34,0.765,8,38,46,17,8,2,13,19,11,28,77,0.364,12,35,0.343,20,23,0.87,8,37,45,19,5,8,15,26,-11,32,13,11,11,10,17,1,13,10,4,26,7,5,7,10,17,1,15,5,14,14848,25,27,22,25,0,0,0,0,0,0,0,0,0,0,25,21,26,16,0,0,0,0,0,0,0,0,0,0,1,1,1
MIN,NYK,49,95,0.516,10,27,0.37,10,16,0.625,16,27,43,33,12,4,12,12,10,45,83,0.542,12,24,0.5,6,9,0.667,9,27,36,25,6,6,16,17,-10,64,21,12,19,6,6,0,12,9,16,48,11,4,8,6,6,0,16,5,24,18978,24,31,32,31,0,0,0,0,0,0,0,0,0,0,27,30,29,22,0,0,0,0,0,0,0,0,0,0,2,0,1
WAS,ORL,54,95,0.568,4,16,0.25,13,19,0.684,14,27,41,26,9,6,12,22,6,41,80,0.513,12,29,0.414,25,31,0.806,12,28,40,32,7,3,16,21,-6,74,17,10,9,12,13,1,12,5,14,52,9,20,4,12,13,1,16,6,19,18171,34,31,33,27,0,0,0,0,0,0,0,0,0,0,33,30,35,21,0,0,0,0,0,0,0,0,0,0,3,1,1
NOP,POR,45,82,0.549,7,19,0.368,22,23,0.957,9,34,43,26,7,6,18,16,6,45,101,0.446,12,42,0.286,11,14,0.786,14,25,39,24,13,6,11,22,-6,62,15,10,16,4,7,0,18,6,28,54,21,14,8,4,7,0,11,9,18,17003,31,30,27,31,0,0,0,0,0,0,0,0,0,0,25,36,25,27,0,0,0,0,0,0,0,0,0,0,2,2,1
SAS,DEN,41,79,0.519,14,27,0.519,16,18,0.889,6,37,43,23,9,3,15,17,32,29,83,0.349,7,28,0.25,15,17,0.882,11,30,41,18,9,4,17,16,-32,40,6,12,38,0,1,0,15,5,15,34,10,4,0,0,1,2,17,7,22,18418,32,24,26,30,0,0,0,0,0,0,0,0,0,0,16,28,25,11,0,0,0,0,0,0,0,0,0,0,2,2,1
CHI,DET,42,87,0.483,17,36,0.472,6,9,0.667,6,34,40,27,10,8,15,11,2,41,92,0.446,12,29,0.414,11,14,0.786,13,32,45,28,8,7,14,11,-2,42,6,13,10,23,7,1,15,10,13,50,30,7,4,22,7,2,14,7,23,21613,36,24,27,20,0,0,0,0,0,0,0,0,0,0,31,30,23,21,0,0,0,0,0,0,0,0,0,0,1,3,1
LAC,SAC,46,82,0.561,12,31,0.387,22,26,0.846,5,34,39,29,11,5,16,22,21,43,85,0.506,6,17,0.353,13,22,0.591,10,27,37,26,12,4,16,24,-21,60,3,17,25,1,0,1,16,6,15,50,12,23,4,1,0,0,16,9,25,16656,30,34,27,35,0,0,0,0,0,0,0,0,0,0,17,28,23,37,0,0,0,0,0,0,0,0,0,0,4,0,1
DAL,LAL,34,90,0.378,11,43,0.256,22,28,0.786,4,35,39,20,5,1,9,17,-6,43,95,0.453,8,26,0.308,13,18,0.722,11,48,59,24,4,0,15,31,6,30,7,10,10,12,6,1,9,9,8,54,16,15,11,12,6,1,15,12,17,20209,20,32,21,22,6,0,0,0,0,0,0,0,0,0,31,15,24,25,12,0,0,0,0,0,0,0,0,0,1,3,0
WAS,BKN,46,93,0.495,10,23,0.435,17,23,0.739,6,41,47,31,10,3,15,19,6,42,99,0.424,12,43,0.279,17,20,0.85,13,34,47,28,6,3,16,22,-6,48,9,21,23,0,2,0,15,12,23,52,19,12,0,0,2,1,16,7,16,18354,33,26,24,24,12,0,0,0,0,0,0,0,0,0,18,21,35,33,6,0,0,0,0,0,0,0,0,0,1,2,1
CHA,OKC,33,83,0.398,9,28,0.321,16,23,0.696,9,41,50,16,3,7,15,15,-10,39,97,0.402,8,26,0.308,15,20,0.75,19,38,57,17,8,9,9,22,10,34,6,9,6,12,6,1,15,10,18,44,20,10,13,12,6,0,9,3,7,19624,28,31,17,15,0,0,0,0,0,0,0,0,0,0,31,24,18,28,0,0,0,0,0,0,0,0,0,0,1,1,0
TOR,GSW,45,93,0.484,8,25,0.32,27,32,0.844,14,30,44,22,3,2,10,23,-2,47,81,0.58,9,24,0.375,24,28,0.857,3,27,30,28,4,3,7,20,2,64,19,16,3,3,2,0,10,9,12,46,5,20,27,3,2,1,7,8,12,20078,35,19,35,36,0,0,0,0,0,0,0,0,0,0,43,38,27,19,0,0,0,0,0,0,0,0,0,0,0,2,0
NYK,NOP,46,97,0.474,12,34,0.353,14,18,0.778,10,34,44,28,12,7,24,27,-5,45,95,0.474,9,32,0.281,24,34,0.706,12,34,46,19,17,7,19,17,5,44,15,13,19,5,2,2,24,13,15,44,19,9,5,5,2,0,19,12,22,19812,29,28,39,13,9,0,0,0,0,0,0,0,0,0,13,35,34,27,14,0,0,0,0,0,0,0,0,0,1,1,0
PHX,IND,35,85,0.412,9,37,0.243,18,24,0.75,14,31,45,20,2,1,13,16,-23,48,88,0.545,11,23,0.478,13,14,0.929,8,34,42,20,9,1,6,22,23,42,14,12,2,2,1,1,13,8,21,44,13,16,33,2,1,0,6,2,6,17091,16,28,22,31,0,0,0,0,0,0,0,0,0,0,30,34,32,24,0,0,0,0,0,0,0,0,0,0,0,2,0
MIA,MIL,35,76,0.461,11,29,0.379,16,20,0.8,3,46,49,23,8,8,15,18,18,25,79,0.316,4,28,0.143,25,27,0.926,8,32,40,9,8,1,15,23,-18,32,4,7,18,9,5,2,15,5,2,34,10,6,8,9,5,0,15,7,14,19600,21,20,30,26,0,0,0,0,0,0,0,0,0,0,23,20,16,20,0,0,0,0,0,0,0,0,0,0,3,0,1
MIN,POR,43,80,0.538,7,19,0.368,27,33,0.818,7,31,38,21,12,3,11,17,17,39,79,0.494,11,25,0.44,14,17,0.824,8,30,38,19,6,3,18,27,-17,50,12,12,26,10,3,0,11,7,15,38,10,8,5,10,3,1,18,3,23,14739,31,26,34,29,0,0,0,0,0,0,0,0,0,0,33,10,31,29,0,0,0,0,0,0,0,0,0,0,2,2,1
PHI,TOR,40,81,0.494,6,25,0.24,31,38,0.816,10,38,48,22,8,9,22,28,6,38,95,0.4,9,32,0.281,26,30,0.867,12,32,44,20,8,1,15,31,-6,58,10,15,21,0,3,1,22,10,23,44,15,12,0,0,3,0,15,7,18,20637,32,27,34,24,0,0,0,0,0,0,0,0,0,0,23,26,26,36,0,0,0,0,0,0,0,0,0,0,1,3,1
CHI,MIA,42,88,0.477,16,39,0.41,19,22,0.864,7,38,45,27,6,2,10,23,8,40,84,0.476,12,36,0.333,19,24,0.792,4,36,40,35,5,4,14,19,-8,34,5,13,19,2,3,1,10,4,12,50,4,14,5,2,3,0,14,9,17,20546,32,23,29,35,0,0,0,0,0,0,0,0,0,0,25,23,24,39,0,0,0,0,0,0,0,0,0,0,1,3,1
BKN,NYK,32,87,0.368,11,32,0.344,29,36,0.806,11,34,45,16,5,3,11,23,-15,42,82,0.512,9,16,0.563,26,37,0.703,8,43,51,27,5,10,9,24,15,36,13,14,4,6,5,0,11,6,19,48,11,17,21,6,5,0,9,11,11,17732,24,18,39,23,0,0,0,0,0,0,0,0,0,0,26,26,31,36,0,0,0,0,0,0,0,0,0,0,0,4,0
LAC,HOU,44,79,0.557,10,25,0.4,15,20,0.75,4,37,41,30,6,10,19,17,11,38,94,0.404,13,44,0.295,13,16,0.813,13,24,37,21,9,4,14,21,-11,62,10,17,15,3,3,1,19,9,11,42,19,16,10,3,3,2,14,12,14,17622,30,29,33,21,0,0,0,0,0,0,0,0,0,0,31,25,28,18,0,0,0,0,0,0,0,0,0,0,2,2,1
CLE,GSW,43,94,0.457,7,28,0.25,15,22,0.682,12,31,43,26,9,5,15,22,-10,41,85,0.482,12,32,0.375,24,30,0.8,13,35,48,33,8,6,17,23,10,62,11,12,9,15,11,0,15,8,21,46,14,20,14,15,11,1,17,9,20,20562,37,27,27,17,0,0,0,0,0,0,0,0,0,0,35,22,36,25,0,0,0,0,0,0,0,0,0,0,0,2,0
DET,CHA,42,86,0.488,15,29,0.517,8,11,0.727,3,35,38,27,10,5,16,24,-11,43,84,0.512,10,21,0.476,22,33,0.667,9,40,49,21,9,4,15,11,11,44,4,5,9,11,9,0,16,5,25,60,9,0,18,11,9,0,15,7,16,17200,27,29,24,27,0,0,0,0,0,0,0,0,0,0,27,23,34,34,0,0,0,0,0,0,0,0,0,0,1,2,0
UTA,IND,36,81,0.444,9,33,0.273,13,17,0.765,9,29,38,11,11,7,13,12,-15,41,77,0.532,14,26,0.538,13,15,0.867,8,35,43,26,7,2,14,18,15,46,14,4,2,4,3,0,13,4,12,32,8,14,23,4,3,0,14,2,14,18306,21,26,18,29,0,0,0,0,0,0,0,0,0,0,31,27,27,24,0,0,0,0,0,0,0,0,0,0,1,1,0
ATL,SAS,40,86,0.465,9,25,0.36,13,14,0.929,11,39,50,23,8,2,15,23,3,37,87,0.425,8,22,0.364,17,20,0.85,8,29,37,24,12,5,9,13,-3,40,17,16,7,7,9,0,15,4,15,36,7,4,14,7,9,0,9,9,17,15806,21,23,28,30,0,0,0,0,0,0,0,0,0,0,23,25,25,26,0,0,0,0,0,0,0,0,0,0,1,1,1
WAS,MIL,32,76,0.421,6,21,0.286,25,31,0.806,11,28,39,19,10,8,24,22,-9,38,81,0.469,8,16,0.5,20,29,0.69,15,29,44,21,14,6,19,25,9,38,13,6,4,13,15,1,24,10,25,42,20,18,11,13,15,2,19,9,18,19607,30,21,21,23,0,0,0,0,0,0,0,0,0,0,28,25,25,26,0,0,0,0,0,0,0,0,0,0,2,2,0
MEM,LAL,42,82,0.512,10,22,0.455,29,34,0.853,6,42,48,24,8,8,19,26,9,38,96,0.396,12,35,0.343,26,31,0.839,12,32,44,25,11,8,14,23,-9,54,13,19,20,1,0,1,19,6,26,42,17,26,2,1,0,1,14,10,22,17794,34,26,37,26,0,0,0,0,0,0,0,0,0,0,27,23,27,37,0,0,0,0,0,0,0,0,0,0,2,2,1
OKC,SAC,36,86,0.419,9,30,0.3,14,29,0.483,18,41,59,20,10,6,20,19,7,33,84,0.393,7,30,0.233,15,25,0.6,6,31,37,22,13,0,14,28,-7,50,13,16,16,13,4,2,20,15,7,42,13,14,15,13,4,1,14,15,16,18203,20,26,31,18,0,0,0,0,0,0,0,0,0,0,24,28,16,20,0,0,0,0,0,0,0,0,0,0,3,1,1
BOS,NOP,40,101,0.396,19,50,0.38,14,16,0.875,12,41,53,27,7,3,19,24,-3,45,100,0.45,7,27,0.259,19,25,0.76,13,42,55,28,11,6,15,14,3,30,22,10,5,17,9,1,19,7,32,50,20,15,12,18,9,0,15,9,13,18624,25,23,32,24,9,0,0,0,0,0,0,0,0,0,32,26,29,17,12,0,0,0,0,0,0,0,0,0,0,2,0
ORL,MIN,40,90,0.444,11,31,0.355,17,19,0.895,15,36,51,24,4,10,18,15,6,43,98,0.439,7,16,0.438,9,10,0.9,11,26,37,19,10,9,8,21,-6,48,18,12,9,13,9,2,18,11,26,52,16,16,7,13,9,1,8,9,15,18589,25,22,26,35,0,0,0,0,0,0,0,0,0,0,25,23,27,27,0,0,0,0,0,0,0,0,0,0,1,1,1
POR,PHX,46,91,0.505,17,35,0.486,9,10,0.9,9,34,43,21,7,6,10,16,7,37,89,0.416,16,41,0.39,21,22,0.955,12,31,43,21,6,3,13,15,-7,32,8,10,27,4,2,1,10,5,10,30,11,14,5,4,2,0,13,8,19,18604,36,30,26,26,0,0,0,0,0,0,0,0,0,0,31,20,21,39,0,0,0,0,0,0,0,0,0,0,4,0,1
